,date,week,mem_tot,mem_va,mem_bt,mem_ot,mem_hj,lunch_num,dinner_num,lunch_tem,lunch_rain,dinner_tem,dinner_rain,mem_poss,month,day,lunch_ratio,dinner_ratio,holi_be,holi_af,summer1,year_end
267,2017-03-08,수,2627.0,46.0,233.0,0.0,0.0,879.0,518.0,5.3,0.0,4.6,0.0,2348.0,3.0,8.0,0.3743611584327087,0.22061328790459966,0.0,0.0,0.0,0.0
268,2017-03-09,목,2627.0,55.0,254.0,346.0,0.0,954.0,519.0,9.3,0.0,10.8,0.0,2318.0,3.0,9.0,0.4115616911130285,0.22389991371872303,0.0,0.0,0.0,0.0
269,2017-03-10,금,2627.0,145.0,291.0,63.0,0.0,664.0,461.0,11.1,0.0,12.8,0.0,2191.0,3.0,10.0,0.3030579643998174,0.21040620721131903,1.0,0.0,0.0,0.0
270,2017-03-13,월,2627.0,82.0,211.0,449.0,0.0,1295.0,596.0,15.4,0.0,12.1,0.0,2334.0,3.0,13.0,0.5548414738646101,0.25535561268209084,0.0,1.0,0.0,0.0
271,2017-03-14,화,2627.0,46.0,230.0,437.0,0.0,972.0,533.0,12.6,0.0,11.6,0.0,2351.0,3.0,14.0,0.41344108889834114,0.22671203743088048,0.0,0.0,0.0,0.0
272,2017-03-15,수,2627.0,40.0,234.0,0.0,0.0,961.0,486.0,10.0,0.0,10.3,0.0,2353.0,3.0,15.0,0.40841478963025923,0.20654483637909052,0.0,0.0,0.0,0.0
273,2017-03-16,목,2627.0,47.0,259.0,357.0,0.0,951.0,504.0,11.9,0.0,11.0,0.0,2321.0,3.0,16.0,0.4097371822490306,0.21714778112882377,0.0,0.0,0.0,0.0
274,2017-03-17,금,2627.0,129.0,299.0,59.0,0.0,625.0,429.0,13.8,0.0,11.8,0.0,2199.0,3.0,17.0,0.2842201000454752,0.19508867667121418,1.0,0.0,0.0,0.0
275,2017-03-20,월,2627.0,86.0,207.0,390.0,0.0,1328.0,556.0,12.0,0.0,8.5,2.1,2334.0,3.0,20.0,0.5689802913453299,0.23821765209940018,0.0,1.0,0.0,0.0
276,2017-03-21,화,2627.0,55.0,222.0,454.0,0.0,940.0,647.0,14.1,0.0,11.6,0.0,2350.0,3.0,21.0,0.4,0.2753191489361702,0.0,0.0,0.0,0.0
277,2017-03-23,목,2627.0,62.0,245.0,321.0,0.0,911.0,557.0,13.4,0.0,14.4,0.0,2320.0,3.0,23.0,0.39267241379310347,0.24008620689655172,0.0,0.0,0.0,0.0
278,2017-03-24,금,2627.0,181.0,279.0,50.0,0.0,644.0,518.0,11.5,0.0,10.8,0.0,2167.0,3.0,24.0,0.297185048454084,0.23904014766958928,1.0,0.0,0.0,0.0
279,2017-03-27,월,2627.0,105.0,242.0,360.0,0.0,1114.0,501.0,10.7,0.0,10.7,0.0,2280.0,3.0,27.0,0.4885964912280702,0.21973684210526315,0.0,1.0,0.0,0.0
280,2017-03-28,화,2627.0,44.0,248.0,368.0,0.0,970.0,504.0,12.7,0.0,11.6,0.0,2335.0,3.0,28.0,0.41541755888650966,0.2158458244111349,0.0,0.0,0.0,0.0
281,2017-03-29,수,2627.0,42.0,237.0,0.0,0.0,966.0,474.0,6.8,0.1,8.7,0.0,2348.0,3.0,29.0,0.41141396933560476,0.2018739352640545,0.0,0.0,0.0,0.0
282,2017-03-30,목,2627.0,67.0,278.0,223.0,0.0,802.0,497.0,16.0,0.0,15.9,0.0,2282.0,3.0,30.0,0.3514460999123576,0.21779141104294478,0.0,0.0,0.0,0.0
283,2017-03-31,금,2627.0,147.0,296.0,45.0,0.0,639.0,420.0,12.2,0.0,11.9,0.0,2184.0,3.0,31.0,0.2925824175824176,0.19230769230769232,1.0,0.0,0.0,0.0
284,2017-04-03,월,2626.0,81.0,198.0,465.0,0.0,1258.0,577.0,18.2,0.0,20.0,0.0,2347.0,4.0,3.0,0.536003408606732,0.24584576054537707,0.0,1.0,0.0,0.0
285,2017-04-04,화,2626.0,54.0,212.0,418.0,0.0,809.0,535.0,21.0,0.0,17.0,0.0,2360.0,4.0,4.0,0.34279661016949153,0.2266949152542373,0.0,0.0,0.0,0.0
286,2017-04-05,수,2626.0,63.0,251.0,0.0,0.0,1060.0,391.0,12.8,1.0,15.0,4.1,2312.0,4.0,5.0,0.458477508650519,0.16911764705882354,0.0,0.0,0.0,0.0
287,2017-04-06,목,2626.0,65.0,271.0,317.0,0.0,897.0,436.0,15.8,0.0,16.1,0.0,2290.0,4.0,6.0,0.39170305676855893,0.1903930131004367,0.0,0.0,0.0,0.0
288,2017-04-07,금,2626.0,151.0,291.0,67.0,0.0,602.0,431.0,20.4,0.0,19.1,0.0,2184.0,4.0,7.0,0.27564102564102566,0.19734432234432234,1.0,0.0,0.0,0.0
289,2017-04-10,월,2626.0,81.0,229.0,418.0,0.0,1218.0,541.0,17.0,0.0,15.5,0.0,2316.0,4.0,10.0,0.5259067357512953,0.23359240069084627,0.0,1.0,0.0,0.0
290,2017-04-11,화,2626.0,44.0,234.0,440.0,0.0,994.0,535.0,14.1,0.0,18.6,0.0,2348.0,4.0,11.0,0.4233390119250426,0.2278534923339012,0.0,0.0,0.0,0.0
291,2017-04-12,수,2626.0,41.0,241.0,0.0,0.0,893.0,384.0,18.0,0.0,17.6,0.0,2344.0,4.0,12.0,0.38097269624573377,0.16382252559726962,0.0,0.0,0.0,0.0
292,2017-04-13,목,2626.0,61.0,270.0,318.0,0.0,784.0,521.0,18.9,0.0,20.3,0.0,2295.0,4.0,13.0,0.3416122004357299,0.22701525054466232,0.0,0.0,0.0,0.0
293,2017-04-14,금,2626.0,122.0,298.0,55.0,0.0,541.0,402.0,18.3,0.0,18.2,0.0,2206.0,4.0,14.0,0.24524025385312784,0.18223028105167724,1.0,0.0,0.0,0.0
294,2017-04-17,월,2626.0,82.0,220.0,434.0,0.0,1237.0,479.0,15.0,0.0,17.1,0.0,2324.0,4.0,17.0,0.5322719449225474,0.20611015490533563,0.0,1.0,0.0,0.0
295,2017-04-18,화,2626.0,57.0,244.0,405.0,0.0,839.0,567.0,19.1,0.0,16.6,0.0,2325.0,4.0,18.0,0.3608602150537634,0.24387096774193548,0.0,0.0,0.0,0.0
296,2017-04-19,수,2626.0,36.0,256.0,0.0,0.0,871.0,408.0,19.2,0.0,19.9,0.0,2334.0,4.0,19.0,0.3731790916880891,0.17480719794344474,0.0,0.0,0.0,0.0
297,2017-04-20,목,2626.0,44.0,288.0,284.0,0.0,713.0,511.0,18.0,0.0,16.1,0.0,2294.0,4.0,20.0,0.3108108108108108,0.2227550130775937,0.0,0.0,0.0,0.0
298,2017-04-21,금,2626.0,137.0,307.0,59.0,0.0,547.0,353.0,19.9,0.0,18.0,0.0,2182.0,4.0,21.0,0.2506874427131072,0.1617781851512374,1.0,0.0,0.0,0.0
299,2017-04-24,월,2626.0,76.0,260.0,373.0,0.0,1109.0,531.0,19.7,0.0,18.9,0.0,2290.0,4.0,24.0,0.48427947598253274,0.2318777292576419,0.0,1.0,0.0,0.0
300,2017-04-25,화,2626.0,69.0,288.0,336.0,0.0,791.0,510.0,22.3,0.0,19.5,0.0,2269.0,4.0,25.0,0.3486117232260908,0.2247686205376818,0.0,0.0,0.0,0.0
301,2017-04-27,목,2626.0,61.0,311.0,183.0,0.0,788.0,442.0,18.9,0.0,18.3,0.0,2254.0,4.0,27.0,0.34960070984915703,0.1960958296362023,0.0,0.0,0.0,0.0
302,2017-04-28,금,2626.0,161.0,310.0,44.0,0.0,575.0,362.0,21.0,0.0,23.0,0.0,2155.0,4.0,28.0,0.2668213457076566,0.1679814385150812,1.0,0.0,0.0,0.0
303,2017-05-02,화,2637.0,933.0,123.0,88.0,0.0,525.0,298.0,22.1,0.0,22.7,0.0,1581.0,5.0,2.0,0.33206831119544594,0.18848829854522453,1.0,0.0,0.0,0.0
304,2017-05-04,목,2637.0,1224.0,41.0,45.0,0.0,383.0,262.0,25.0,0.0,22.1,0.0,1372.0,5.0,4.0,0.2791545189504373,0.19096209912536444,1.0,1.0,0.0,0.0
305,2017-05-08,월,2637.0,715.0,130.0,151.0,0.0,792.0,308.0,24.6,0.0,21.5,0.0,1792.0,5.0,8.0,0.4419642857142857,0.171875,1.0,1.0,0.0,0.0
306,2017-05-10,수,2637.0,68.0,223.0,0.0,0.0,1235.0,500.0,20.1,0.0,20.3,0.0,2346.0,5.0,10.0,0.5264279624893435,0.21312872975277067,0.0,1.0,0.0,0.0
307,2017-05-11,목,2637.0,57.0,264.0,471.0,0.0,829.0,501.0,23.3,0.0,26.6,0.0,2316.0,5.0,11.0,0.3579447322970639,0.21632124352331605,0.0,0.0,0.0,0.0
308,2017-05-12,금,2637.0,113.0,289.0,96.0,0.0,817.0,507.0,17.6,2.5,17.3,0.0,2235.0,5.0,12.0,0.3655480984340045,0.22684563758389262,1.0,0.0,0.0,0.0
309,2017-05-15,월,2637.0,63.0,224.0,516.0,0.0,1203.0,505.0,21.7,0.0,22.4,0.0,2350.0,5.0,15.0,0.5119148936170212,0.2148936170212766,0.0,1.0,0.0,0.0
310,2017-05-16,화,2637.0,41.0,266.0,486.0,0.0,890.0,533.0,22.7,0.0,20.4,0.0,2330.0,5.0,16.0,0.38197424892703863,0.22875536480686695,0.0,0.0,0.0,0.0
311,2017-05-17,수,2637.0,46.0,268.0,0.0,0.0,864.0,484.0,22.9,0.0,21.8,0.0,2323.0,5.0,17.0,0.3719328454584589,0.20835126990959965,0.0,0.0,0.0,0.0
312,2017-05-18,목,2637.0,60.0,287.0,343.0,0.0,796.0,459.0,25.4,0.0,24.6,0.0,2290.0,5.0,18.0,0.3475982532751092,0.2004366812227074,0.0,0.0,0.0,0.0
313,2017-05-19,금,2637.0,146.0,305.0,81.0,0.0,662.0,414.0,26.7,0.0,26.1,0.0,2186.0,5.0,19.0,0.302836230558097,0.18938700823421775,1.0,0.0,0.0,0.0
314,2017-05-22,월,2637.0,63.0,240.0,504.0,0.0,1207.0,585.0,27.4,0.0,23.9,0.0,2334.0,5.0,22.0,0.5171379605826907,0.2506426735218509,0.0,1.0,0.0,0.0
315,2017-05-23,화,2637.0,47.0,257.0,429.0,0.0,889.0,545.0,23.8,0.0,21.9,0.0,2333.0,5.0,23.0,0.3810544363480497,0.23360480068581227,0.0,0.0,0.0,0.0
316,2017-05-24,수,2637.0,49.0,277.0,0.0,0.0,852.0,387.0,24.0,0.0,22.4,0.0,2311.0,5.0,24.0,0.3686715707485937,0.16745997403721333,0.0,0.0,0.0,0.0
317,2017-05-25,목,2637.0,57.0,290.0,320.0,0.0,838.0,456.0,26.5,0.0,27.2,0.0,2290.0,5.0,25.0,0.36593886462882097,0.19912663755458515,0.0,0.0,0.0,0.0
318,2017-05-26,금,2637.0,164.0,302.0,60.0,0.0,597.0,462.0,21.1,0.0,22.7,0.0,2171.0,5.0,26.0,0.2749884845693229,0.21280515891294335,1.0,0.0,0.0,0.0
319,2017-05-29,월,2637.0,88.0,240.0,394.0,0.0,1193.0,555.0,30.3,0.0,32.6,0.0,2309.0,5.0,29.0,0.5166738847986141,0.24036379385015158,0.0,1.0,0.0,0.0
320,2017-05-30,화,2637.0,57.0,256.0,293.0,0.0,821.0,579.0,29.9,0.0,28.7,0.0,2324.0,5.0,30.0,0.35327022375215145,0.24913941480206542,0.0,0.0,0.0,0.0
321,2017-06-01,목,2648.0,66.0,265.0,317.0,0.0,914.0,505.0,26.7,0.0,29.0,0.0,2317.0,6.0,1.0,0.3944756150194217,0.21795425118687958,0.0,0.0,0.0,0.0
322,2017-06-02,금,2648.0,165.0,293.0,77.0,0.0,699.0,480.0,24.8,0.0,23.6,0.0,2190.0,6.0,2.0,0.31917808219178084,0.2191780821917808,1.0,0.0,0.0,0.0
323,2017-06-05,월,2648.0,633.0,150.0,174.0,0.0,760.0,306.0,27.5,0.0,22.2,0.0,1865.0,6.0,5.0,0.4075067024128686,0.1640750670241287,1.0,1.0,0.0,0.0
324,2017-06-07,수,2648.0,75.0,228.0,0.0,0.0,1127.0,549.0,21.6,0.0,22.0,0.0,2345.0,6.0,7.0,0.48059701492537316,0.23411513859275054,0.0,1.0,0.0,0.0
325,2017-06-08,목,2648.0,63.0,274.0,423.0,0.0,857.0,443.0,24.9,0.0,28.4,0.0,2311.0,6.0,8.0,0.37083513630463005,0.19169190826482044,0.0,0.0,0.0,0.0
326,2017-06-09,금,2648.0,130.0,294.0,67.0,0.0,715.0,460.0,26.3,0.0,27.8,0.0,2224.0,6.0,9.0,0.3214928057553957,0.2068345323741007,1.0,0.0,0.0,0.0
327,2017-06-12,월,2648.0,87.0,209.0,529.0,0.0,1140.0,552.0,23.6,0.0,21.5,0.0,2352.0,6.0,12.0,0.4846938775510204,0.23469387755102042,0.0,1.0,0.0,0.0
328,2017-06-13,화,2648.0,47.0,234.0,451.0,0.0,916.0,540.0,23.7,0.0,20.8,0.0,2367.0,6.0,13.0,0.38698774820447823,0.22813688212927757,0.0,0.0,0.0,0.0
329,2017-06-14,수,2648.0,55.0,253.0,0.0,0.0,907.0,408.0,25.8,0.0,25.1,0.0,2340.0,6.0,14.0,0.3876068376068376,0.17435897435897435,0.0,0.0,0.0,0.0
330,2017-06-15,목,2648.0,64.0,268.0,318.0,0.0,763.0,443.0,29.2,0.0,30.5,0.0,2316.0,6.0,15.0,0.32944732297063906,0.19127806563039723,0.0,0.0,0.0,0.0
331,2017-06-16,금,2648.0,164.0,305.0,62.0,0.0,644.0,383.0,27.6,0.0,24.7,0.0,2179.0,6.0,16.0,0.2955484167049105,0.17576870123910052,1.0,0.0,0.0,0.0
332,2017-06-19,월,2648.0,102.0,226.0,455.0,0.0,1126.0,489.0,29.9,0.0,27.9,0.0,2320.0,6.0,19.0,0.4853448275862069,0.2107758620689655,0.0,1.0,0.0,0.0
333,2017-06-20,화,2648.0,66.0,253.0,429.0,0.0,888.0,508.0,25.0,0.0,20.7,0.8,2329.0,6.0,20.0,0.3812795191069128,0.21811936453413483,0.0,0.0,0.0,0.0
334,2017-06-21,수,2648.0,60.0,269.0,0.0,0.0,982.0,445.0,28.3,0.0,24.3,0.0,2319.0,6.0,21.0,0.42345838723587753,0.19189305735230702,0.0,0.0,0.0,0.0
335,2017-06-22,목,2648.0,69.0,273.0,317.0,0.0,875.0,451.0,28.3,0.0,26.6,0.0,2306.0,6.0,22.0,0.37944492627927146,0.1955767562879445,0.0,0.0,0.0,0.0
336,2017-06-23,금,2648.0,162.0,290.0,57.0,0.0,609.0,441.0,30.5,0.0,25.7,0.0,2196.0,6.0,23.0,0.2773224043715847,0.20081967213114754,1.0,0.0,0.0,0.0
337,2017-06-26,월,2648.0,112.0,237.0,374.0,0.0,1147.0,539.0,24.3,0.0,22.1,0.1,2299.0,6.0,26.0,0.4989125706829056,0.23444976076555024,0.0,1.0,0.0,0.0
338,2017-06-27,화,2648.0,59.0,256.0,309.0,0.0,973.0,575.0,25.3,0.0,25.6,0.0,2333.0,6.0,27.0,0.41705957993999143,0.24646378054007714,0.0,0.0,0.0,0.0
339,2017-06-29,목,2648.0,66.0,266.0,209.0,0.0,814.0,451.0,24.1,0.0,23.5,0.0,2316.0,6.0,29.0,0.35146804835924006,0.19473229706390327,0.0,0.0,0.0,0.0
340,2017-06-30,금,2648.0,188.0,296.0,34.0,0.0,695.0,370.0,25.8,0.0,26.4,0.0,2164.0,6.0,30.0,0.3211645101663586,0.1709796672828096,1.0,0.0,0.0,0.0
341,2017-07-03,월,2839.0,66.0,214.0,414.0,0.0,1231.0,501.0,28.7,0.0,27.3,0.0,2559.0,7.0,3.0,0.48104728409534975,0.19577960140679954,0.0,1.0,0.0,0.0
342,2017-07-04,화,2839.0,50.0,247.0,368.0,0.0,962.0,432.0,29.3,0.0,27.9,0.1,2542.0,7.0,4.0,0.37844217151848936,0.16994492525570418,0.0,0.0,0.0,0.0
343,2017-07-05,수,2839.0,46.0,260.0,0.0,0.0,912.0,340.0,29.2,0.0,26.3,0.0,2533.0,7.0,5.0,0.3600473746545598,0.1342281879194631,0.0,0.0,0.0,0.0
344,2017-07-06,목,2839.0,72.0,268.0,341.0,0.0,821.0,501.0,27.5,0.0,23.9,2.9,2499.0,7.0,6.0,0.328531412565026,0.20048019207683074,0.0,0.0,0.0,0.0
345,2017-07-07,금,2839.0,146.0,288.0,73.0,0.0,613.0,472.0,25.7,0.1,27.2,0.0,2405.0,7.0,7.0,0.2548856548856549,0.19625779625779627,1.0,0.0,0.0,0.0
346,2017-07-10,월,2839.0,98.0,215.0,406.0,0.0,1084.0,527.0,28.3,0.0,27.1,0.0,2526.0,7.0,10.0,0.42913697545526525,0.2086302454473476,0.0,1.0,0.0,0.0
347,2017-07-11,화,2839.0,62.0,232.0,380.0,0.0,866.0,444.0,27.2,0.0,27.3,0.0,2545.0,7.0,11.0,0.34027504911591355,0.17445972495088408,0.0,0.0,0.0,0.0
348,2017-07-12,수,2839.0,69.0,263.0,0.0,0.0,918.0,414.0,31.6,0.0,30.5,0.0,2507.0,7.0,12.0,0.36617471080973274,0.1651376146788991,0.0,0.0,0.0,0.0
349,2017-07-13,목,2839.0,79.0,277.0,311.0,0.0,765.0,461.0,30.1,0.0,30.3,0.0,2483.0,7.0,13.0,0.3080950463149416,0.1856625050342328,0.0,0.0,0.0,0.0
350,2017-07-14,금,2839.0,209.0,286.0,57.0,0.0,613.0,485.0,28.4,0.0,28.4,0.0,2344.0,7.0,14.0,0.261518771331058,0.2069112627986348,1.0,0.0,0.0,0.0
351,2017-07-17,월,2839.0,132.0,212.0,424.0,0.0,1168.0,500.0,31.6,0.0,24.1,4.0,2495.0,7.0,17.0,0.46813627254509016,0.20040080160320642,0.0,1.0,0.0,0.0
352,2017-07-18,화,2839.0,98.0,239.0,419.0,0.0,916.0,513.0,28.9,0.0,29.9,0.0,2502.0,7.0,18.0,0.36610711430855314,0.20503597122302158,0.0,0.0,0.0,0.0
353,2017-07-19,수,2839.0,79.0,259.0,0.0,0.0,830.0,457.0,31.3,0.0,31.3,0.0,2501.0,7.0,19.0,0.3318672530987605,0.18272690923630547,0.0,0.0,0.0,0.0
354,2017-07-20,목,2839.0,90.0,278.0,270.0,0.0,750.0,429.0,32.9,0.0,30.5,0.0,2471.0,7.0,20.0,0.3035208417644678,0.1736139214892756,0.0,0.0,0.0,0.0
355,2017-07-21,금,2839.0,206.0,301.0,46.0,0.0,648.0,410.0,34.9,0.0,32.7,0.0,2332.0,7.0,21.0,0.27787307032590053,0.1758147512864494,1.0,0.0,0.0,0.0
356,2017-07-24,월,2839.0,237.0,211.0,401.0,0.0,1119.0,486.0,35.0,0.0,32.0,0.0,2391.0,7.0,24.0,0.46800501882057716,0.20326223337515684,0.0,1.0,0.0,0.0
357,2017-07-25,화,2839.0,214.0,243.0,272.0,0.0,827.0,514.0,29.2,0.0,26.0,12.3,2382.0,7.0,25.0,0.34718723761544923,0.21578505457598657,0.0,0.0,0.0,0.0
358,2017-07-27,목,2839.0,334.0,240.0,221.0,0.0,804.0,486.0,31.0,0.0,30.1,0.0,2265.0,7.0,27.0,0.35496688741721855,0.21456953642384105,0.0,0.0,1.0,0.0
359,2017-07-28,금,2839.0,419.0,264.0,46.0,0.0,501.0,459.0,32.1,0.0,30.0,0.0,2156.0,7.0,28.0,0.2323747680890538,0.21289424860853431,1.0,0.0,1.0,0.0
360,2017-07-31,월,2839.0,524.0,156.0,192.0,0.0,945.0,455.0,29.7,0.0,25.4,21.0,2159.0,7.0,31.0,0.43770264011116256,0.2107457156090783,0.0,1.0,1.0,0.0
361,2017-08-01,화,2645.0,466.0,181.0,320.0,0.0,745.0,509.0,29.7,0.0,30.5,0.0,1998.0,8.0,1.0,0.37287287287287285,0.25475475475475473,0.0,0.0,1.0,0.0
362,2017-08-02,수,2645.0,454.0,188.0,0.0,0.0,799.0,337.0,28.4,0.0,30.3,0.0,2003.0,8.0,2.0,0.39890164752870694,0.16824762855716424,0.0,0.0,1.0,0.0
363,2017-08-03,목,2645.0,451.0,207.0,301.0,0.0,776.0,401.0,30.6,0.0,30.9,0.0,1987.0,8.0,3.0,0.3905385002516356,0.20181177654755914,0.0,0.0,1.0,0.0
364,2017-08-04,금,2645.0,544.0,238.0,55.0,0.0,668.0,354.0,32.2,0.0,32.9,0.0,1863.0,8.0,4.0,0.35856146001073536,0.19001610305958133,1.0,0.0,1.0,0.0
365,2017-08-07,월,2645.0,428.0,168.0,351.0,0.0,1078.0,497.0,34.5,0.0,34.6,0.0,2049.0,8.0,7.0,0.5261102977061981,0.2425573450463641,0.0,1.0,1.0,0.0
366,2017-08-08,화,2645.0,414.0,207.0,350.0,0.0,842.0,445.0,32.0,0.0,30.0,0.0,2024.0,8.0,8.0,0.4160079051383399,0.2198616600790514,0.0,0.0,1.0,0.0
367,2017-08-09,수,2645.0,428.0,210.0,0.0,0.0,946.0,372.0,26.9,0.0,27.6,0.0,2007.0,8.0,9.0,0.471350274040857,0.18535127055306427,0.0,0.0,1.0,0.0
368,2017-08-10,목,2645.0,438.0,228.0,292.0,0.0,777.0,438.0,31.5,0.0,32.7,0.0,1979.0,8.0,10.0,0.39262253663466395,0.22132390096008084,0.0,0.0,1.0,0.0
369,2017-08-11,금,2645.0,566.0,240.0,66.0,0.0,710.0,393.0,31.6,0.0,23.7,1.1,1839.0,8.0,11.0,0.3860793909733551,0.2137030995106036,1.0,0.0,1.0,0.0
370,2017-08-14,월,2645.0,863.0,131.0,114.0,0.0,692.0,275.0,21.7,0.8,22.5,0.1,1651.0,8.0,14.0,0.41913991520290733,0.1665657177468201,0.0,1.0,1.0,0.0
371,2017-08-16,수,2645.0,403.0,180.0,0.0,0.0,973.0,433.0,28.0,0.0,29.5,0.0,2062.0,8.0,16.0,0.47187196896217265,0.20999030067895247,0.0,1.0,1.0,0.0
372,2017-08-17,목,2645.0,357.0,221.0,380.0,0.0,823.0,507.0,29.2,0.0,28.7,0.0,2067.0,8.0,17.0,0.39816158684083214,0.24528301886792453,0.0,0.0,1.0,0.0
373,2017-08-18,금,2645.0,396.0,272.0,61.0,0.0,731.0,484.0,30.0,0.0,28.3,0.0,1977.0,8.0,18.0,0.3697521497218007,0.24481537683358623,1.0,0.0,0.0,0.0
374,2017-08-21,월,2645.0,74.0,169.0,618.0,0.0,1232.0,673.0,27.7,2.8,27.4,0.0,2402.0,8.0,21.0,0.5129059117402165,0.2801831806827644,0.0,1.0,0.0,0.0
375,2017-08-22,화,2645.0,74.0,213.0,484.0,0.0,1053.0,604.0,25.7,6.9,28.7,0.0,2358.0,8.0,22.0,0.44656488549618323,0.2561492790500424,0.0,0.0,0.0,0.0
376,2017-08-23,수,2645.0,72.0,215.0,0.0,0.0,953.0,537.0,31.5,0.0,30.6,0.0,2358.0,8.0,23.0,0.40415606446140795,0.227735368956743,0.0,0.0,0.0,0.0
377,2017-08-24,목,2645.0,78.0,259.0,344.0,0.0,843.0,489.0,30.9,0.0,31.4,0.0,2308.0,8.0,24.0,0.3652512998266898,0.21187175043327555,0.0,0.0,0.0,0.0
378,2017-08-25,금,2645.0,164.0,310.0,55.0,0.0,594.0,354.0,29.7,0.0,31.2,0.0,2171.0,8.0,25.0,0.27360663288807,0.1630584983878397,1.0,0.0,0.0,0.0
379,2017-08-28,월,2645.0,169.0,225.0,337.0,0.0,1191.0,514.0,29.1,0.0,27.6,0.0,2251.0,8.0,28.0,0.5290981785872946,0.22834295868502888,0.0,1.0,0.0,0.0
380,2017-08-29,화,2645.0,121.0,260.0,294.0,0.0,877.0,609.0,29.8,0.0,30.2,0.0,2264.0,8.0,29.0,0.3873674911660777,0.26899293286219084,0.0,0.0,0.0,0.0
381,2017-08-30,수,2645.0,116.0,270.0,0.0,0.0,898.0,395.0,24.5,0.0,24.4,0.0,2259.0,8.0,30.0,0.3975210270030987,0.17485613103142983,0.0,0.0,0.0,0.0
382,2017-08-31,목,2645.0,110.0,281.0,189.0,0.0,852.0,487.0,26.6,0.0,25.4,0.0,2254.0,8.0,31.0,0.3779946761313221,0.2160603371783496,0.0,0.0,0.0,0.0
383,2017-09-04,월,2642.0,113.0,243.0,416.0,0.0,1168.0,581.0,25.2,0.0,24.7,0.0,2286.0,9.0,4.0,0.510936132983377,0.2541557305336833,0.0,1.0,0.0,0.0
384,2017-09-05,화,2642.0,74.0,265.0,390.0,0.0,924.0,518.0,23.7,0.0,21.8,0.0,2303.0,9.0,5.0,0.4012158054711246,0.22492401215805471,0.0,0.0,0.0,0.0
385,2017-09-06,수,2642.0,69.0,275.0,0.0,0.0,922.0,503.0,23.1,0.0,21.7,3.4,2298.0,9.0,6.0,0.4012184508268059,0.21888598781549173,0.0,0.0,0.0,0.0
386,2017-09-07,목,2642.0,78.0,279.0,358.0,0.0,926.0,455.0,21.8,0.0,24.5,0.0,2285.0,9.0,7.0,0.40525164113785556,0.19912472647702406,0.0,0.0,0.0,0.0
387,2017-09-08,금,2642.0,155.0,305.0,66.0,0.0,662.0,494.0,27.0,0.0,26.5,0.0,2182.0,9.0,8.0,0.30339138405132904,0.22639780018331807,1.0,0.0,0.0,0.0
388,2017-09-11,월,2642.0,101.0,203.0,478.0,0.0,1350.0,510.0,20.6,1.4,22.6,0.0,2338.0,9.0,11.0,0.5774165953806673,0.21813515825491872,0.0,1.0,0.0,0.0
389,2017-09-12,화,2642.0,72.0,242.0,430.0,0.0,993.0,540.0,28.5,0.0,26.0,0.0,2328.0,9.0,12.0,0.4265463917525773,0.23195876288659795,0.0,0.0,0.0,0.0
390,2017-09-13,수,2642.0,57.0,253.0,0.0,0.0,945.0,476.0,26.4,0.0,25.8,0.0,2332.0,9.0,13.0,0.40523156089193824,0.20411663807890223,0.0,0.0,0.0,0.0
391,2017-09-14,목,2642.0,68.0,291.0,317.0,0.0,860.0,437.0,26.0,0.0,24.2,0.0,2283.0,9.0,14.0,0.37669732807709155,0.19141480508103373,0.0,0.0,0.0,0.0
392,2017-09-15,금,2642.0,198.0,290.0,70.0,0.0,602.0,454.0,23.9,0.0,22.0,0.0,2154.0,9.0,15.0,0.27948003714020425,0.2107706592386258,1.0,0.0,0.0,0.0
393,2017-09-18,월,2642.0,93.0,220.0,501.0,0.0,1214.0,552.0,26.3,0.0,24.2,0.0,2329.0,9.0,18.0,0.5212537569772434,0.23701159295835122,0.0,1.0,0.0,0.0
394,2017-09-19,화,2642.0,49.0,246.0,432.0,0.0,958.0,567.0,26.7,0.0,24.9,0.0,2347.0,9.0,19.0,0.4081806561567959,0.2415850021303792,0.0,0.0,0.0,0.0
395,2017-09-20,수,2642.0,62.0,279.0,0.0,0.0,890.0,411.0,24.6,0.0,22.3,0.0,2301.0,9.0,20.0,0.3867883528900478,0.17861799217731422,0.0,0.0,0.0,0.0
396,2017-09-21,목,2642.0,70.0,280.0,334.0,0.0,820.0,546.0,23.8,0.0,22.5,0.0,2292.0,9.0,21.0,0.35776614310645727,0.23821989528795812,0.0,0.0,0.0,0.0
397,2017-09-22,금,2642.0,174.0,291.0,67.0,0.0,735.0,490.0,24.5,0.0,23.6,0.0,2177.0,9.0,22.0,0.33762057877813506,0.22508038585209003,1.0,0.0,0.0,0.0
398,2017-09-25,월,2642.0,97.0,258.0,385.0,0.0,1099.0,592.0,26.8,0.0,24.1,0.0,2287.0,9.0,25.0,0.4805421950153039,0.2588543944031482,0.0,1.0,0.0,0.0
399,2017-09-26,화,2642.0,81.0,261.0,342.0,0.0,902.0,573.0,26.4,0.0,23.7,0.0,2300.0,9.0,26.0,0.39217391304347826,0.24913043478260868,0.0,0.0,0.0,0.0
400,2017-09-28,목,2642.0,102.0,263.0,202.0,0.0,589.0,473.0,25.3,0.0,23.3,0.0,2277.0,9.0,28.0,0.25867369345630215,0.20772946859903382,0.0,0.0,0.0,0.0
